Date,Brand Name,Generic / Formula Name,Area,Dosage / Strength,Therapeutic Class,Units Sold,Unnamed: 0,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min
2023-06-10,Cipro,Ciprofloxacin,gulshan,200 mg tablet,Analgesic,35,161.0,30.0,27.35,32.7,0.0,76.33213,91.813194,62.67762,35.66517,38.28816,33.093933
2023-06-10,Omeprazole,Omeprazole,north nazimabad,50 mg tablet,Antibiotic,23,161.0,30.0,27.35,32.7,0.0,76.33213,91.813194,62.67762,35.66517,38.28816,33.093933
2023-07-10,Amoxil,Amoxicillin,bahadurabad,200 mg tablet,NSAID,10,191.0,31.2875,29.5,34.1,0.0,64.32964,73.01709,53.27139,33.953976,37.21159,32.3462
2023-07-10,Flagyl,Metronidazole,gulistan-e-jauhar,200 mg tablet,Antifungal,34,191.0,31.2875,29.5,34.1,0.0,64.32964,73.01709,53.27139,33.953976,37.21159,32.3462
2023-07-10,Rocephin,Ceftriaxone,lyari,100 mg capsule,Antidiabetic,44,191.0,31.2875,29.5,34.1,0.0,64.32964,73.01709,53.27139,33.953976,37.21159,32.3462
2023-09-10,Augmentin,Amoxicillin + Clavulanate,clifton,125 mg/5 mL syrup,Antibiotic,4,253.0,28.012497,26.2,31.05,0.0,77.67162,89.04131,61.910545,30.117887,32.37639,28.615746
2023-09-10,Salbutamol,Salbutamol,north nazimabad,50 mg tablet,Antifungal,8,253.0,28.012497,26.2,31.05,0.0,77.67162,89.04131,61.910545,30.117887,32.37639,28.615746
2023-09-10,Panadol,Paracetamol,gulistan-e-jauhar,50 mg tablet,Analgesic,26,253.0,28.012497,26.2,31.05,0.0,77.67162,89.04131,61.910545,30.117887,32.37639,28.615746
2023-10-10,Augmentin,Amoxicillin + Clavulanate,north nazimabad,50 mg tablet,Antibiotic,49,283.0,28.683332,26.15,32.3,0.0,78.93655,95.36754,59.090767,33.0999,36.153854,31.540089
2023-10-10,Lipitor,Atorvastatin,lyari,100 mg capsule,Antibiotic,25,283.0,28.683332,26.15,32.3,0.0,78.93655,95.36754,59.090767,33.0999,36.153854,31.540089
2023-10-10,Aspirin,Aspirin,gulshan,250 mg tablet,Antihypertensive,7,283.0,28.683332,26.15,32.3,0.0,78.93655,95.36754,59.090767,33.0999,36.153854,31.540089
2023-11-10,Omeprazole,Omeprazole,bahadurabad,250 mg tablet,Antibiotic,22,314.0,25.947914,18.75,33.35,0.0,34.915295,53.447098,14.073014,23.93955,30.414196,16.694595
2023-11-10,Panadol,Paracetamol,korangi,150 mg tablet,Analgesic,16,314.0,25.947914,18.75,33.35,0.0,34.915295,53.447098,14.073014,23.93955,30.414196,16.694595
2023-11-10,Glucophage,Metformin,gulshan,20 mg capsule,Antidiabetic,2,314.0,25.947914,18.75,33.35,0.0,34.915295,53.447098,14.073014,23.93955,30.414196,16.694595
2023-12-10,Cipro,Ciprofloxacin,korangi,250 mg tablet,Analgesic,35,344.0,21.11458,15.4,26.85,0.0,77.91362,98.40791,52.26497,22.04,27.245487,16.07933
2023-12-10,Diflucan,Fluconazole,clifton,125 mg/5 mL syrup,NSAID,34,344.0,21.11458,15.4,26.85,0.0,77.91362,98.40791,52.26497,22.04,27.245487,16.07933
2023-12-10,Metronidazole,Metronidazole,korangi,100 µg inhaler,Cardiovascular,6,344.0,21.11458,15.4,26.85,0.0,77.91362,98.40791,52.26497,22.04,27.245487,16.07933
2023-01-11,Metronidazole,Metronidazole,gulshan,100 µg inhaler,Cardiovascular,35,11.0,18.033333,14.75,22.0,0.0,28.51409,42.769882,13.320666,12.048622,15.887127,7.462287
2023-01-11,Salbutamol,Salbutamol,gulistan-e-jauhar,125 mg/5 mL syrup,Antifungal,33,11.0,18.033333,14.75,22.0,0.0,28.51409,42.769882,13.320666,12.048622,15.887127,7.462287
2023-01-11,Rocephin,Ceftriaxone,gulistan-e-jauhar,150 mg tablet,Antidiabetic,44,11.0,18.033333,14.75,22.0,0.0,28.51409,42.769882,13.320666,12.048622,15.887127,7.462287
2023-02-11,Zithromax,Azithromycin,korangi,200 mg tablet,Antibiotic,8,42.0,23.199999,16.7,29.4,0.0,36.71684,81.54858,12.66066,20.053175,25.519056,13.546761
2023-02-11,Hydrocortisone,Hydrocortisone,clifton,500 mg tablet,Respiratory,3,42.0,23.199999,16.7,29.4,0.0,36.71684,81.54858,12.66066,20.053175,25.519056,13.546761
2023-02-11,Zithromax,Azithromycin,lyari,50 mg tablet,Antibiotic,44,42.0,23.199999,16.7,29.4,0.0,36.71684,81.54858,12.66066,20.053175,25.519056,13.546761
2023-03-11,Zithromax,Azithromycin,gulshan,50 mg tablet,Antibiotic,31,70.0,25.722914,21.4,31.3,0.0,63.023014,85.87973,25.679186,26.566263,30.834675,22.228933
2023-03-11,Norvasc,Amlodipine,korangi,50 mg tablet,Cardiovascular,32,70.0,25.722914,21.4,31.3,0.0,63.023014,85.87973,25.679186,26.566263,30.834675,22.228933
2023-03-11,Rocephin,Ceftriaxone,landhi,200 mg tablet,Antidiabetic,19,70.0,25.722914,21.4,31.3,0.0,63.023014,85.87973,25.679186,26.566263,30.834675,22.228933
2023-04-11,Panadol,Paracetamol,korangi,150 mg tablet,Analgesic,32,101.0,27.041664,23.35,31.95,0.0,75.76075,97.32269,48.974415,29.978922,35.293156,26.603207
2023-04-11,Glucophage,Metformin,north nazimabad,500 mg tablet,Antidiabetic,49,101.0,27.041664,23.35,31.95,0.0,75.76075,97.32269,48.974415,29.978922,35.293156,26.603207
2023-04-11,Cipro,Ciprofloxacin,saddar,250 mg tablet,Analgesic,9,101.0,27.041664,23.35,31.95,0.0,75.76075,97.32269,48.974415,29.978922,35.293156,26.603207
2023-06-11,Suprax,Cefixime,korangi,50 mg tablet,Antibiotic,36,162.0,32.074997,28.3,36.65,0.0,64.784904,87.89357,38.99911,36.42895,40.73204,33.484203
2023-06-11,Hydrocortisone,Hydrocortisone,landhi,200 mg tablet,Respiratory,47,162.0,32.074997,28.3,36.65,0.0,64.784904,87.89357,38.99911,36.42895,40.73204,33.484203
2023-06-11,Norvasc,Amlodipine,clifton,50 mg tablet,Cardiovascular,23,162.0,32.074997,28.3,36.65,0.0,64.784904,87.89357,38.99911,36.42895,40.73204,33.484203
2023-07-11,Metronidazole,Metronidazole,korangi,200 mg tablet,Cardiovascular,49,192.0,31.085413,29.1,33.5,0.0,65.09606,73.15157,54.048645,33.53783,36.034805,31.68954
2023-07-11,Flagyl,Metronidazole,gulistan-e-jauhar,20 mg capsule,Antifungal,3,192.0,31.085413,29.1,33.5,0.0,65.09606,73.15157,54.048645,33.53783,36.034805,31.68954
2023-07-11,Diflucan,Fluconazole,lyari,200 mg tablet,NSAID,29,192.0,31.085413,29.1,33.5,0.0,65.09606,73.15157,54.048645,33.53783,36.034805,31.68954
2023-08-11,Aspirin,Aspirin,landhi,500 mg tablet,Antihypertensive,30,223.0,27.568748,26.05,29.45,0.8000001,81.494835,89.56556,72.29347,29.217936,30.299995,28.310223
2023-08-11,Amoxil,Amoxicillin,gulistan-e-jauhar,50 mg tablet,NSAID,29,223.0,27.568748,26.05,29.45,0.8000001,81.494835,89.56556,72.29347,29.217936,30.299995,28.310223
2023-08-11,Voltaren,Diclofenac,gulshan,20 mg capsule,Antihypertensive,49,223.0,27.568748,26.05,29.45,0.8000001,81.494835,89.56556,72.29347,29.217936,30.299995,28.310223
2023-09-11,Hydrocortisone,Hydrocortisone,landhi,250 mg tablet,Respiratory,23,254.0,27.983335,26.2,30.85,0.0,75.82927,85.90269,60.413475,29.99409,32.109657,28.49469
2023-09-11,Augmentin,Amoxicillin + Clavulanate,bahadurabad,125 mg/5 mL syrup,Antibiotic,27,254.0,27.983335,26.2,30.85,0.0,75.82927,85.90269,60.413475,29.99409,32.109657,28.49469
2023-09-11,Cipro,Ciprofloxacin,bahadurabad,50 mg tablet,Analgesic,9,254.0,27.983335,26.2,30.85,0.0,75.82927,85.90269,60.413475,29.99409,32.109657,28.49469
2023-10-11,Diflucan,Fluconazole,saddar,20 mg capsule,NSAID,31,284.0,28.422915,25.9,31.85,0.0,77.70862,92.840034,57.4204,32.593494,35.005863,31.09917
2023-10-11,Hydrocortisone,Hydrocortisone,korangi,50 mg tablet,Respiratory,25,284.0,28.422915,25.9,31.85,0.0,77.70862,92.840034,57.4204,32.593494,35.005863,31.09917
2023-10-11,Eltroxin,Levothyroxine,clifton,50 mg tablet,Antibiotic,34,284.0,28.422915,25.9,31.85,0.0,77.70862,92.840034,57.4204,32.593494,35.005863,31.09917
2023-11-11,Rocephin,Ceftriaxone,pechs,20 mg capsule,Antidiabetic,43,315.0,25.210417,18.8,31.7,0.0,43.538296,61.729313,22.1534,24.19884,31.130337,17.042967
2023-11-11,Suprax,Cefixime,gulshan,200 mg tablet,Antibiotic,2,315.0,25.210417,18.8,31.7,0.0,43.538296,61.729313,22.1534,24.19884,31.130337,17.042967
2023-11-11,Omeprazole,Omeprazole,korangi,100 mg capsule,Antibiotic,3,315.0,25.210417,18.8,31.7,0.0,43.538296,61.729313,22.1534,24.19884,31.130337,17.042967
2023-01-12,Rocephin,Ceftriaxone,korangi,150 mg tablet,Antidiabetic,37,12.0,15.1604185,9.8,22.3,0.0,17.789223,26.793404,6.457251,9.089689,17.373404,2.9513702
2023-01-12,Suprax,Cefixime,gulshan,250 mg tablet,Antibiotic,6,12.0,15.1604185,9.8,22.3,0.0,17.789223,26.793404,6.457251,9.089689,17.373404,2.9513702
2023-02-12,Lipitor,Atorvastatin,gulistan-e-jauhar,100 mg capsule,Antibiotic,23,43.0,21.883333,17.2,26.3,0.0,32.48453,78.02204,13.904733,18.542927,23.980661,12.572561
2023-02-12,Suprax,Cefixime,north nazimabad,50 mg tablet,Antibiotic,22,43.0,21.883333,17.2,26.3,0.0,32.48453,78.02204,13.904733,18.542927,23.980661,12.572561
2023-04-12,Diflucan,Fluconazole,pechs,20 mg capsule,NSAID,50,102.0,27.875,24.6,33.15,0.0,70.059265,87.58139,42.329376,29.91234,35.15791,26.808273
2023-04-12,Lipitor,Atorvastatin,gulshan,200 mg tablet,Antibiotic,29,102.0,27.875,24.6,33.15,0.0,70.059265,87.58139,42.329376,29.91234,35.15791,26.808273
2023-05-12,Aspirin,Aspirin,clifton,250 mg tablet,Antihypertensive,9,132.0,30.127085,27.05,34.25,0.0,71.27007,90.45584,44.802532,32.83534,35.622475,30.929848
2023-05-12,Amoxil,Amoxicillin,pechs,500 mg tablet,NSAID,13,132.0,30.127085,27.05,34.25,0.0,71.27007,90.45584,44.802532,32.83534,35.622475,30.929848
2023-06-12,Diflucan,Fluconazole,korangi,100 mg capsule,NSAID,47,163.0,31.447916,29.7,35.35,5.4,64.35409,76.46457,47.348087,32.96202,35.308437,30.575226
2023-06-12,Glucophage,Metformin,gulistan-e-jauhar,125 mg/5 mL syrup,Antidiabetic,49,163.0,31.447916,29.7,35.35,5.4,64.35409,76.46457,47.348087,32.96202,35.308437,30.575226
2023-07-12,Voltaren,Diclofenac,bahadurabad,100 µg inhaler,Antihypertensive,14,193.0,31.00625,29.15,33.5,0.1,67.31673,76.9994,56.60359,33.80064,36.727547,32.475307
2023-07-12,Eltroxin,Levothyroxine,korangi,100 µg inhaler,Antibiotic,32,193.0,31.00625,29.15,33.5,0.1,67.31673,76.9994,56.60359,33.80064,36.727547,32.475307
2023-08-12,Cipro,Ciprofloxacin,north nazimabad,150 mg tablet,Analgesic,33,224.0,27.604166,26.15,29.6,0.6,80.865555,88.7944,71.92977,29.175997,30.586945,27.693283
2023-08-12,Metronidazole,Metronidazole,bahadurabad,20 mg capsule,Cardiovascular,9,224.0,27.604166,26.15,29.6,0.6,80.865555,88.7944,71.92977,29.175997,30.586945,27.693283
2023-09-12,Omeprazole,Omeprazole,gulistan-e-jauhar,500 mg tablet,Antibiotic,31,255.0,27.847914,26.0,30.75,0.4,78.33905,89.316124,62.632744,30.70849,32.480232,28.877106
2023-09-12,Aspirin,Aspirin,saddar,250 mg tablet,Antihypertensive,32,255.0,27.847914,26.0,30.75,0.4,78.33905,89.316124,62.632744,30.70849,32.480232,28.877106
2023-11-12,Eltroxin,Levothyroxine,gulistan-e-jauhar,100 mg capsule,Antibiotic,34,316.0,24.4625,18.8,30.3,0.0,56.789135,83.79203,20.325445,24.492088,29.324078,19.408821
2023-11-12,Suprax,Cefixime,saddar,100 mg capsule,Antibiotic,30,316.0,24.4625,18.8,30.3,0.0,56.789135,83.79203,20.325445,24.492088,29.324078,19.408821
2023-12-12,Hydrocortisone,Hydrocortisone,gulshan,100 mg capsule,Respiratory,49,346.0,22.15625,16.2,28.35,0.0,46.270447,66.04041,28.007751,20.193644,25.990887,14.458946
2023-12-12,Panadol,Paracetamol,north nazimabad,20 mg capsule,Analgesic,22,346.0,22.15625,16.2,28.35,0.0,46.270447,66.04041,28.007751,20.193644,25.990887,14.458946
2024-01-01,Aspirin,Aspirin,bahadurabad,200 mg tablet,Antihypertensive,42,366.0,19.608332,14.35,25.5,0.0,64.13511,81.61937,44.83904,19.069624,26.025871,12.923754
2024-01-01,Omeprazole,Omeprazole,saddar,20 mg capsule,Antibiotic,38,366.0,19.608332,14.35,25.5,0.0,64.13511,81.61937,44.83904,19.069624,26.025871,12.923754
2024-02-01,Hydrocortisone,Hydrocortisone,saddar,500 mg tablet,Respiratory,42,397.0,23.195833,20.2,26.6,0.0,73.25643,90.049576,51.28274,25.161032,28.100681,22.59372
2024-02-01,Flagyl,Metronidazole,bahadurabad,50 mg tablet,Antifungal,7,397.0,23.195833,20.2,26.6,0.0,73.25643,90.049576,51.28274,25.161032,28.100681,22.59372
2024-03-01,Eltroxin,Levothyroxine,korangi,100 µg inhaler,Antibiotic,39,426.0,17.552082,14.6,20.1,0.0,50.229282,93.63025,31.505964,13.714162,22.235483,9.265613
2024-03-01,Salbutamol,Salbutamol,landhi,100 mg capsule,Antifungal,46,426.0,17.552082,14.6,20.1,0.0,50.229282,93.63025,31.505964,13.714162,22.235483,9.265613
2024-04-01,Norvasc,Amlodipine,landhi,250 mg tablet,Cardiovascular,31,457.0,26.214582,22.95,30.25,0.0,72.033936,89.637825,43.97836,27.788465,30.832943,25.530201
2024-04-01,Metronidazole,Metronidazole,saddar,100 µg inhaler,Cardiovascular,25,457.0,26.214582,22.95,30.25,0.0,72.033936,89.637825,43.97836,27.788465,30.832943,25.530201
2024-05-01,Rocephin,Ceftriaxone,lyari,125 mg/5 mL syrup,Antidiabetic,1,487.0,28.750002,21.95,36.35,0.0,55.115185,92.91801,8.65775,29.69073,36.31275,23.445597
2024-05-01,Augmentin,Amoxicillin + Clavulanate,north nazimabad,150 mg tablet,Antibiotic,28,487.0,28.750002,21.95,36.35,0.0,55.115185,92.91801,8.65775,29.69073,36.31275,23.445597
2024-06-01,Diflucan,Fluconazole,bahadurabad,20 mg capsule,NSAID,32,518.0,30.456247,28.15,33.4,0.0,78.43324,92.14981,62.4447,35.61125,38.56005,34.26563
2024-06-01,Panadol,Paracetamol,gulshan,125 mg/5 mL syrup,Analgesic,1,518.0,30.456247,28.15,33.4,0.0,78.43324,92.14981,62.4447,35.61125,38.56005,34.26563
2024-08-01,Ventolin,Salbutamol,clifton,100 µg inhaler,Respiratory,20,579.0,29.308334,27.8,31.05,1.0,84.22816,90.01875,76.3218,33.638783,35.21701,31.454262
2024-08-01,Amoxil,Amoxicillin,lyari,150 mg tablet,NSAID,30,579.0,29.308334,27.8,31.05,1.0,84.22816,90.01875,76.3218,33.638783,35.21701,31.454262
2024-09-01,Voltaren,Diclofenac,north nazimabad,250 mg tablet,Antihypertensive,37,610.0,27.016665,24.85,29.3,0.0,87.05649,97.054245,76.06152,32.382366,35.1081,30.076065
2024-09-01,Ventolin,Salbutamol,saddar,150 mg tablet,Respiratory,33,610.0,27.016665,24.85,29.3,0.0,87.05649,97.054245,76.06152,32.382366,35.1081,30.076065
2024-10-01,Diflucan,Fluconazole,pechs,20 mg capsule,NSAID,33,640.0,28.872915,26.5,32.35,0.0,78.88427,91.784035,59.662697,32.57092,35.47764,30.82103
2024-10-01,Flagyl,Metronidazole,lyari,100 mg capsule,Antifungal,44,640.0,28.872915,26.5,32.35,0.0,78.88427,91.784035,59.662697,32.57092,35.47764,30.82103
2024-11-01,Ventolin,Salbutamol,gulshan,250 mg tablet,Respiratory,38,671.0,28.168753,25.2,32.2,0.0,79.62434,94.20574,57.99293,32.308006,35.667873,29.623955
2024-11-01,Panadol,Paracetamol,korangi,200 mg tablet,Analgesic,17,671.0,28.168753,25.2,32.2,0.0,79.62434,94.20574,57.99293,32.308006,35.667873,29.623955
2024-12-01,Norvasc,Amlodipine,clifton,150 mg tablet,Cardiovascular,49,701.0,25.085413,20.05,30.25,0.0,39.243053,51.165092,25.526297,24.118547,29.41291,18.744442
2024-12-01,Lipitor,Atorvastatin,saddar,150 mg tablet,Antibiotic,28,701.0,25.085413,20.05,30.25,0.0,39.243053,51.165092,25.526297,24.118547,29.41291,18.744442
2024-01-02,Ventolin,Salbutamol,bahadurabad,125 mg/5 mL syrup,Respiratory,31,367.0,20.754166,16.5,25.65,0.0,54.982624,93.29145,41.56068,19.620687,25.479795,14.532034
2024-01-02,Diflucan,Fluconazole,saddar,250 mg tablet,NSAID,21,367.0,20.754166,16.5,25.65,0.0,54.982624,93.29145,41.56068,19.620687,25.479795,14.532034
2024-02-02,Metronidazole,Metronidazole,bahadurabad,500 mg tablet,Cardiovascular,37,398.0,21.864584,18.0,25.95,3.1999998,76.34338,97.86007,54.030186,22.038034,25.892443,16.807373
2024-02-02,Salbutamol,Salbutamol,gulshan,100 µg inhaler,Antifungal,14,398.0,21.864584,18.0,25.95,3.1999998,76.34338,97.86007,54.030186,22.038034,25.892443,16.807373
2024-03-02,Cipro,Ciprofloxacin,landhi,200 mg tablet,Analgesic,37,427.0,16.016666,11.15,21.7,0.0,39.21291,58.26849,21.608154,11.780925,18.196238,6.1400566
2024-03-02,Metronidazole,Metronidazole,clifton,200 mg tablet,Cardiovascular,42,427.0,16.016666,11.15,21.7,0.0,39.21291,58.26849,21.608154,11.780925,18.196238,6.1400566
2024-05-02,Cipro,Ciprofloxacin,lyari,50 mg tablet,Analgesic,46,488.0,29.064585,26.0,33.05,0.0,71.00779,94.52017,38.190647,31.312662,35.233486,29.616592
2024-05-02,Voltaren,Diclofenac,north nazimabad,200 mg tablet,Antihypertensive,31,488.0,29.064585,26.0,33.05,0.0,71.00779,94.52017,38.190647,31.312662,35.233486,29.616592
2024-06-02,Cipro,Ciprofloxacin,korangi,150 mg tablet,Analgesic,6,519.0,30.012497,27.9,32.8,0.0,74.37914,89.17494,59.406696,34.039963,36.71505,32.183838
2024-06-02,Rocephin,Ceftriaxone,gulshan,100 mg capsule,Antidiabetic,1,519.0,30.012497,27.9,32.8,0.0,74.37914,89.17494,59.406696,34.039963,36.71505,32.183838
2024-07-02,Suprax,Cefixime,clifton,150 mg tablet,Antibiotic,28,549.0,32.2375,30.35,34.8,0.3,73.411255,87.04318,61.292915,37.094433,39.666817,35.317375
2024-07-02,Augmentin,Amoxicillin + Clavulanate,korangi,150 mg tablet,Antibiotic,48,549.0,32.2375,30.35,34.8,0.3,73.411255,87.04318,61.292915,37.094433,39.666817,35.317375
2024-08-02,Lipitor,Atorvastatin,korangi,20 mg capsule,Antibiotic,48,580.0,29.22917,27.9,30.75,0.2,81.785675,90.79972,71.90751,33.6106,34.896397,32.140553
2024-08-02,Rocephin,Ceftriaxone,pechs,150 mg tablet,Antidiabetic,23,580.0,29.22917,27.9,30.75,0.2,81.785675,90.79972,71.90751,33.6106,34.896397,32.140553
2024-09-02,Ventolin,Salbutamol,bahadurabad,250 mg tablet,Respiratory,46,611.0,27.343752,25.4,29.85,0.0,86.16634,96.20215,72.172264,32.50267,36.202217,30.680855
2024-09-02,Eltroxin,Levothyroxine,korangi,20 mg capsule,Antibiotic,13,611.0,27.343752,25.4,29.85,0.0,86.16634,96.20215,72.172264,32.50267,36.202217,30.680855
2024-10-02,Suprax,Cefixime,saddar,100 µg inhaler,Antibiotic,35,641.0,28.770834,26.7,32.0,0.0,78.72671,91.23678,62.62792,31.905748,34.7688,30.643864
2024-10-02,Hydrocortisone,Hydrocortisone,gulistan-e-jauhar,20 mg capsule,Respiratory,13,641.0,28.770834,26.7,32.0,0.0,78.72671,91.23678,62.62792,31.905748,34.7688,30.643864
2024-12-02,Zithromax,Azithromycin,clifton,100 mg capsule,Antibiotic,16,702.0,25.337502,20.9,30.25,0.0,43.546864,57.89063,27.217472,24.24745,28.727707,20.06611
2024-12-02,Cipro,Ciprofloxacin,north nazimabad,250 mg tablet,Analgesic,15,702.0,25.337502,20.9,30.25,0.0,43.546864,57.89063,27.217472,24.24745,28.727707,20.06611
2024-01-03,Lipitor,Atorvastatin,pechs,500 mg tablet,Antibiotic,19,368.0,19.899998,15.65,25.0,0.0,44.976284,61.49056,26.99536,16.699327,21.48268,12.326645
2024-01-03,Omeprazole,Omeprazole,korangi,100 µg inhaler,Antibiotic,42,368.0,19.899998,15.65,25.0,0.0,44.976284,61.49056,26.99536,16.699327,21.48268,12.326645
2024-02-03,Augmentin,Amoxicillin + Clavulanate,bahadurabad,100 mg capsule,Antibiotic,12,399.0,22.84167,19.6,26.5,1.2,79.5523,96.947334,51.01986,24.3231,26.091728,21.741718
2024-02-03,Panadol,Paracetamol,lyari,200 mg tablet,Analgesic,41,399.0,22.84167,19.6,26.5,1.2,79.5523,96.947334,51.01986,24.3231,26.091728,21.741718
2024-04-03,Cipro,Ciprofloxacin,lyari,100 mg capsule,Analgesic,21,459.0,26.670832,22.95,32.05,0.0,67.35483,96.45215,35.396885,27.862043,31.562248,26.086468
2024-04-03,Ventolin,Salbutamol,gulistan-e-jauhar,200 mg tablet,Respiratory,10,459.0,26.670832,22.95,32.05,0.0,67.35483,96.45215,35.396885,27.862043,31.562248,26.086468
2024-05-03,Cipro,Ciprofloxacin,clifton,200 mg tablet,Analgesic,39,489.0,29.085417,26.6,33.45,0.0,69.64033,87.24759,39.847897,30.883547,33.035946,28.992287
2024-05-03,Diflucan,Fluconazole,bahadurabad,50 mg tablet,NSAID,45,489.0,29.085417,26.6,33.45,0.0,69.64033,87.24759,39.847897,30.883547,33.035946,28.992287
2024-06-03,Hydrocortisone,Hydrocortisone,clifton,150 mg tablet,Respiratory,36,520.0,30.020836,27.8,32.65,0.0,72.06011,86.04289,57.596863,32.573322,34.65753,31.417023
2024-06-03,Glucophage,Metformin,lyari,50 mg tablet,Antidiabetic,7,520.0,30.020836,27.8,32.65,0.0,72.06011,86.04289,57.596863,32.573322,34.65753,31.417023
2024-07-03,Voltaren,Diclofenac,gulistan-e-jauhar,50 mg tablet,Antihypertensive,23,550.0,31.60208,29.8,34.0,0.4,72.59581,83.73699,62.9565,36.453716,39.518433,35.276558
2024-07-03,Cipro,Ciprofloxacin,clifton,100 µg inhaler,Analgesic,18,550.0,31.60208,29.8,34.0,0.4,72.59581,83.73699,62.9565,36.453716,39.518433,35.276558
2024-08-03,Aspirin,Aspirin,bahadurabad,125 mg/5 mL syrup,Antihypertensive,13,581.0,28.852083,27.7,30.75,2.4999995,82.77982,88.64463,74.29872,33.634235,35.309975,32.50915
2024-08-03,Metronidazole,Metronidazole,gulistan-e-jauhar,125 mg/5 mL syrup,Cardiovascular,28,581.0,28.852083,27.7,30.75,2.4999995,82.77982,88.64463,74.29872,33.634235,35.309975,32.50915
2024-09-03,Amoxil,Amoxicillin,clifton,150 mg tablet,NSAID,23,612.0,27.670835,26.05,30.2,2.2,83.08421,92.01174,69.282036,31.94692,34.645657,30.323524
2024-09-03,Ventolin,Salbutamol,korangi,200 mg tablet,Respiratory,12,612.0,27.670835,26.05,30.2,2.2,83.08421,92.01174,69.282036,31.94692,34.645657,30.323524
2024-11-03,Flagyl,Metronidazole,landhi,250 mg tablet,Antifungal,30,673.0,27.285414,23.45,32.9,0.0,74.83686,99.40065,35.846146,30.763186,34.297905,27.933956
2024-11-03,Rocephin,Ceftriaxone,north nazimabad,250 mg tablet,Antidiabetic,25,673.0,27.285414,23.45,32.9,0.0,74.83686,99.40065,35.846146,30.763186,34.297905,27.933956
2024-12-03,Diflucan,Fluconazole,saddar,250 mg tablet,NSAID,41,703.0,25.460417,21.65,29.6,0.0,42.248947,57.883617,28.1589,24.046814,27.786655,20.594095
2024-12-03,Aspirin,Aspirin,korangi,100 mg capsule,Antihypertensive,24,703.0,25.460417,21.65,29.6,0.0,42.248947,57.883617,28.1589,24.046814,27.786655,20.594095
2024-01-04,Eltroxin,Levothyroxine,pechs,200 mg tablet,Antibiotic,27,369.0,19.304167,14.05,24.8,0.0,52.27383,71.858376,33.794147,17.261099,24.420607,11.704432
2024-01-04,Panadol,Paracetamol,saddar,500 mg tablet,Analgesic,38,369.0,19.304167,14.05,24.8,0.0,52.27383,71.858376,33.794147,17.261099,24.420607,11.704432
2024-02-04,Cipro,Ciprofloxacin,landhi,125 mg/5 mL syrup,Analgesic,44,400.0,21.400002,17.55,25.05,0.0,77.29381,95.972885,58.652683,22.401262,26.390945,18.402163
2024-02-04,Ventolin,Salbutamol,landhi,125 mg/5 mL syrup,Respiratory,5,400.0,21.400002,17.55,25.05,0.0,77.29381,95.972885,58.652683,22.401262,26.390945,18.402163
2024-03-04,Cipro,Ciprofloxacin,lyari,500 mg tablet,Analgesic,7,429.0,19.935415,13.5,26.2,0.0,28.79998,47.946285,13.754068,15.961338,22.546165,9.377628
2024-03-04,Salbutamol,Salbutamol,lyari,50 mg tablet,Antifungal,37,429.0,19.935415,13.5,26.2,0.0,28.79998,47.946285,13.754068,15.961338,22.546165,9.377628
2024-04-04,Panadol,Paracetamol,pechs,200 mg tablet,Analgesic,39,460.0,27.249998,24.45,31.4,0.0,58.08662,75.19256,31.962208,27.277037,30.246109,25.47474
2024-04-04,Zithromax,Azithromycin,gulshan,250 mg tablet,Antibiotic,33,460.0,27.249998,24.45,31.4,0.0,58.08662,75.19256,31.962208,27.277037,30.246109,25.47474
2024-05-04,Norvasc,Amlodipine,gulistan-e-jauhar,500 mg tablet,Cardiovascular,15,490.0,28.799997,25.9,32.65,0.0,74.13065,92.83231,53.060863,31.524084,34.302055,28.906464
2024-05-04,Eltroxin,Levothyroxine,bahadurabad,100 µg inhaler,Antibiotic,43,490.0,28.799997,25.9,32.65,0.0,74.13065,92.83231,53.060863,31.524084,34.302055,28.906464
2024-06-04,Voltaren,Diclofenac,bahadurabad,100 µg inhaler,Antihypertensive,27,521.0,30.168755,28.15,32.6,0.0,70.69656,84.05385,57.74776,32.176056,33.84712,30.870739
2024-06-04,Salbutamol,Salbutamol,north nazimabad,20 mg capsule,Antifungal,12,521.0,30.168755,28.15,32.6,0.0,70.69656,84.05385,57.74776,32.176056,33.84712,30.870739
2024-08-04,Eltroxin,Levothyroxine,gulistan-e-jauhar,100 µg inhaler,Antibiotic,12,582.0,28.602081,26.4,30.65,1.6,82.39878,92.3064,74.07032,33.78857,35.992096,31.407433
2024-08-04,Cipro,Ciprofloxacin,saddar,200 mg tablet,Analgesic,22,582.0,28.602081,26.4,30.65,1.6,82.39878,92.3064,74.07032,33.78857,35.992096,31.407433
2024-09-04,Eltroxin,Levothyroxine,bahadurabad,250 mg tablet,Antibiotic,10,613.0,27.987497,26.4,30.05,0.2,83.657906,92.58186,72.00869,31.508078,32.989944,30.48853
2024-09-04,Suprax,Cefixime,gulshan,100 µg inhaler,Antibiotic,9,613.0,27.987497,26.4,30.05,0.2,83.657906,92.58186,72.00869,31.508078,32.989944,30.48853
